Date,Ticker,Adj Close,Volume
2020-04-16,HMC,17.58051872253418,927700
2020-04-16,NIO,3.25,37801700
2020-04-16,STLA,4.768917560577393,1568400
2020-04-16,TM,105.7583999633789,195400
2020-04-16,TSLA,49.680667877197266,309868500
2020-04-16,VWAGY,9.629419326782227,256800
2020-04-17,BYDDY,1.8211140632629395,222600
2020-04-17,F,3.8431835174560547,91989300
2020-04-17,GM,21.689424514770508,17166300
2020-04-17,HMC,18.93608283996582,1090100
2020-04-17,NIO,3.2100000381469727,22831800
2020-04-17,STLA,4.9986701011657715,3651500
2020-04-17,TM,108.17166900634766,180900
2020-04-17,TSLA,50.259334564208984,196923000
2020-04-17,VWAGY,9.913833618164062,354600
2020-04-20,BYDDY,1.8001441955566406,368400
2020-04-20,F,3.7380964756011963,71079400
2020-04-20,GM,21.59294319152832,15912400
2020-04-20,HMC,18.68505096435547,865500
2020-04-20,NIO,3.190000057220459,18691700
2020-04-20,STLA,4.930365562438965,1772100
2020-04-20,TM,105.65423583984375,176700
2020-04-20,TSLA,49.75733184814453,221199000
2020-04-20,VWAGY,9.934147834777832,234100
2020-04-21,BYDDY,1.7065880298614502,260400
2020-04-21,F,3.5804662704467773,82400200
2020-04-21,GM,20.493032455444336,13507300
2020-04-21,HMC,18.22482681274414,952100
2020-04-21,NIO,3.0199999809265137,19789700
2020-04-21,STLA,4.799964904785156,2917400
2020-04-21,TM,104.75142669677734,221700
2020-04-21,TSLA,45.781333923339844,303136500
2020-04-21,VWAGY,9.449968338012695,230900
2020-04-22,BYDDY,1.7614315748214722,556800
2020-04-22,F,3.5804662704467773,62237200
2020-04-22,GM,20.550920486450195,9547300
2020-04-22,HMC,18.29176902770996,528700
2020-04-22,NIO,3.0899999141693115,14494000
2020-04-22,STLA,4.849640846252441,2328500
2020-04-22,TM,105.41117095947266,181700
2020-04-22,TSLA,48.807334899902344,212482500
2020-04-22,VWAGY,9.446582794189453,156200
2020-04-23,BYDDY,1.7872403860092163,570600
2020-04-23,F,3.6705400943756104,61959800
2020-04-23,GM,20.763185501098633,10673000
2020-04-23,HMC,18.810564041137695,1063100
2020-04-23,NIO,3.059999942779541,17434200
2020-04-23,STLA,4.930365562438965,1990800
2020-04-23,TM,105.62818145751953,156100
2020-04-23,TSLA,47.04199981689453,198550500
2020-04-23,VWAGY,9.416109085083008,129200
2020-04-24,BYDDY,1.8065967559814453,276600
2020-04-24,F,3.6555278301239014,54320400
2020-04-24,GM,21.178062438964844,11990500
2020-04-24,HMC,19.019760131835938,961500
2020-04-24,NIO,2.940000057220459,22069700
2020-04-24,STLA,4.96762228012085,1929900
2020-04-24,TM,106.39209747314453,114100
2020-04-24,TSLA,48.34333419799805,198180000
2020-04-24,VWAGY,9.436426162719727,141000
2020-04-27,BYDDY,1.8356313705444336,339600
2020-04-27,F,3.8807146549224854,91082800
2020-04-27,GM,21.660478591918945,20240600
2020-04-27,HMC,19.72264289855957,1270800
2020-04-27,NIO,3.240000009536743,35641100
2020-04-27,STLA,5.20358419418335,1837600
2020-04-27,TM,107.81573486328125,160300
2020-04-27,TSLA,53.25,310221000
2020-04-27,VWAGY,9.751310348510742,149200
2020-04-28,BYDDY,1.8969261646270752,2156400
2020-04-28,F,4.038346767425537,106222800
2020-04-28,GM,21.39997100830078,22085500
2020-04-28,HMC,19.521820068359375,786300
2020-04-28,NIO,3.3399999141693115,36326800
2020-04-28,STLA,5.265679359436035,1798100
2020-04-28,TM,108.93557739257812,195700
2020-04-28,TSLA,51.27466583251953,228330000
2020-04-28,VWAGY,9.968006134033203,136300
2020-04-29,BYDDY,2.0324206352233887,1027800
2020-04-29,F,3.9482710361480713,126393000
2020-04-29,GM,22.943706512451172,23541000
2020-04-29,HMC,19.99040985107422,670300
2020-04-29,NIO,3.609999895095825,89238800
2020-04-29,STLA,5.545108795166016,2244300
2020-04-29,TM,110.992919921875,171100
2020-04-29,TSLA,53.367332458496094,243240000
2020-04-29,VWAGY,10.739985466003418,153500
2020-04-30,BYDDY,1.9872556924819946,3108000
2020-04-30,F,3.820664405822754,93437900
2020-04-30,GM,21.506107330322266,15272400
2020-04-30,HMC,20.124292373657227,1008800
2020-04-30,NIO,3.4100000858306885,44540400
2020-04-30,STLA,5.346403121948242,1955600
2020-04-30,TM,107.28621673583984,265300
2020-04-30,TSLA,52.12533187866211,427078500
2020-04-30,VWAGY,10.116984367370605,152200
2020-05-01,BYDDY,1.921121597290039,457800
2020-05-01,F,3.6930596828460693,82660100
2020-05-01,GM,20.16499137878418,17874500
2020-05-01,HMC,19.19548225402832,733900
2020-05-01,NIO,3.180000066757202,31268900
2020-05-01,STLA,5.240841388702393,1508400
2020-05-01,TM,105.1420669555664,183200
2020-05-01,TSLA,46.75466537475586,487977000
2020-05-01,VWAGY,9.730995178222656,156300
2020-05-04,BYDDY,1.9549951553344727,1598400
2020-05-04,F,3.648021936416626,84214700
2020-05-04,GM,20.020267486572266,16188800
2020-05-04,HMC,19.003023147583008,549400
2020-05-04,NIO,3.3399999141693115,23387500
2020-05-04,STLA,5.1539082527160645,1866100
2020-05-04,TM,104.77747344970703,189500
2020-05-04,TSLA,50.74599838256836,288556500
2020-05-04,VWAGY,9.561701774597168,254500
2020-05-05,BYDDY,1.9824166297912598,602400
2020-05-05,F,3.730590343475342,96301300
2020-05-05,GM,20.512332916259766,17802300
2020-05-05,HMC,19.136903762817383,420000
2020-05-05,NIO,3.2799999713897705,22315800
2020-05-05,STLA,5.110441207885742,2273800
2020-05-05,TM,105.87125396728516,124900
2020-05-05,TSLA,51.2140007019043,254875500
2020-05-05,VWAGY,9.846116065979004,177400
2020-05-06,BYDDY,1.9937078952789307,508800
2020-05-06,F,3.6555278301239014,89390400
2020-05-06,GM,21.12017059326172,34430500
2020-05-06,HMC,19.12017250061035,343700
2020-05-06,NIO,3.619999885559082,54347800
2020-05-06,STLA,5.060765266418457,1224800
2020-05-06,TM,105.5413818359375,131400
2020-05-06,TSLA,52.172000885009766,166848000
2020-05-06,VWAGY,9.717453002929688,125000
2020-05-07,BYDDY,1.9437038898468018,523800
2020-05-07,F,3.6555278301239014,67222900
2020-05-07,GM,21.650829315185547,16977100
2020-05-07,HMC,19.069965362548828,479800
2020-05-07,NIO,3.630000114440918,26736700
2020-05-07,STLA,5.0856032371521,1126200
2020-05-07,TM,105.48929595947266,146700
2020-05-07,TSLA,52.00266647338867,172915500
2020-05-07,VWAGY,9.805484771728516,187000
2020-05-08,BYDDY,1.953381896018982,597000
2020-05-08,F,3.933258295059204,101207100
2020-05-08,GM,23.08843231201172,16554500
2020-05-08,HMC,20.05735206604004,602800
2020-05-08,NIO,3.7699999809265137,27638000
2020-05-08,STLA,5.271889686584473,1376200
2020-05-08,TM,106.86085510253906,216200
2020-05-08,TSLA,54.62799835205078,241297500
2020-05-08,VWAGY,10.123756408691406,160000
2020-05-11,BYDDY,1.8856346607208252,636000
2020-05-11,F,3.8431835174560547,75734000
2020-05-11,GM,21.998170852661133,16754000
2020-05-11,HMC,20.06572151184082,1264300
2020-05-11,NIO,3.740000009536743,16585600
2020-05-11,STLA,5.1601176261901855,1641600
2020-05-11,TM,107.3122787475586,179100
2020-05-11,TSLA,54.08599853515625,247794000
2020-05-11,VWAGY,10.144071578979492,164100
2020-05-12,BYDDY,1.8824089765548706,652200
2020-05-12,F,3.7380964756011963,70965200
2020-05-12,GM,21.766611099243164,12182900
2020-05-12,HMC,19.003023147583008,1050200
2020-05-12,NIO,3.619999885559082,21943800
2020-05-12,STLA,5.0793938636779785,1659300
2020-05-12,TM,104.3173828125,355200
2020-05-12,TSLA,53.96066665649414,238603500
2020-05-12,VWAGY,9.87320327758789,269100
2020-05-13,BYDDY,1.8565999269485474,694800
2020-05-13,F,3.5429348945617676,100192300
2020-05-13,GM,20.70529556274414,16832600
2020-05-13,HMC,19.287525177001953,1545600
2020-05-13,NIO,3.440000057220459,34034700
2020-05-13,STLA,4.899317264556885,2311600
2020-05-13,TM,102.22530364990234,340500
2020-05-13,TSLA,52.73066711425781,285982500
2020-05-13,VWAGY,9.460126876831055,163100
2020-05-14,BYDDY,1.7904661893844604,2832000
2020-05-14,F,3.6705400943756104,108061100
2020-05-14,GM,21.525400161743164,15629100
2020-05-14,HMC,18.969554901123047,1151600
2020-05-14,NIO,3.450000047683716,20936400
2020-05-14,STLA,4.8434319496154785,2820900
2020-05-14,TM,101.52215576171875,255300
2020-05-14,TSLA,53.55533218383789,205233000
2020-05-14,VWAGY,9.412723541259766,141200
2020-05-15,BYDDY,1.8065967559814453,538200
2020-05-15,F,3.6780471801757812,80544700
2020-05-15,GM,21.834144592285156,14221300
2020-05-15,HMC,19.19548225402832,613300
2020-05-15,NIO,3.369999885559082,13699000
2020-05-15,STLA,4.855850696563721,2530200
2020-05-15,TM,101.4700927734375,179100
2020-05-15,TSLA,53.27799987792969,157776000
2020-05-15,VWAGY,9.541388511657715,96100
2020-05-18,BYDDY,1.8307921886444092,769800
2020-05-18,F,3.9858012199401855,136157700
2020-05-18,GM,23.937482833862305,23277000
2020-05-18,HMC,19.973678588867188,907500
2020-05-18,NIO,3.609999895095825,27771300
2020-05-18,STLA,5.259469985961914,4032300
2020-05-18,TM,103.70973205566406,236300
2020-05-18,TSLA,54.242000579833984,174987000
2020-05-18,VWAGY,10.191473960876465,268900
2020-05-19,BYDDY,1.8662782907485962,228000
2020-05-19,F,3.978297233581543,94836300
2020-05-19,GM,23.821701049804688,18484600
2020-05-19,HMC,19.8314266204834,977300
2020-05-19,NIO,3.690000057220459,21707400
2020-05-19,STLA,4.96762228012085,5991900
2020-05-19,TM,102.62461853027344,220600
2020-05-19,TSLA,53.867332458496094,144547500
2020-05-19,VWAGY,10.07635498046875,167000
2020-05-20,BYDDY,1.8969261646270752,454800
2020-05-20,F,4.120913982391357,87685400
2020-05-20,GM,24.583919525146484,14056800
2020-05-20,HMC,20.174501419067383,603400
2020-05-20,NIO,3.4800000190734863,52056900
2020-05-20,STLA,4.955202579498291,4254400
2020-05-20,TM,104.01355743408203,162600
2020-05-20,TSLA,54.37066650390625,109639500
2020-05-20,VWAGY,10.414941787719727,183600
2020-05-21,BYDDY,1.8259532451629639,330000
2020-05-21,F,4.226000785827637,87098200
2020-05-21,GM,24.892667770385742,14320700
2020-05-21,HMC,19.856525421142578,608800
2020-05-21,NIO,3.3299999237060547,41628400
2020-05-21,STLA,4.9986701011657715,3876100
2020-05-21,TM,102.39022827148438,132300
2020-05-21,TSLA,55.17333221435547,183819000
2020-05-21,VWAGY,10.313364028930664,201100
2020-05-22,BYDDY,1.7582056522369385,1644000
2020-05-22,F,4.241013526916504,76656500
2020-05-22,GM,25.06633758544922,14317400
2020-05-22,HMC,19.756113052368164,709700
2020-05-22,NIO,3.2699999809265137,22887300
2020-05-22,STLA,5.0421366691589355,3028700
2020-05-22,TM,102.05168151855469,131800
2020-05-22,TSLA,54.45866775512695,149812500
2020-05-22,VWAGY,10.262577056884766,93800
2020-05-26,BYDDY,1.854987621307373,1778400
2020-05-26,F,4.383632183074951,86046300
2020-05-26,GM,26.436397552490234,18870500
2020-05-26,HMC,21.74762725830078,3942500
2020-05-26,NIO,3.819999933242798,59847900
2020-05-26,STLA,5.352612495422363,5107300
2020-05-26,TM,107.73762512207031,378700
2020-05-26,TSLA,54.591331481933594,121345500
2020-05-26,VWAGY,10.679040908813477,260100
2020-05-27,BYDDY,1.816274881362915,693600
2020-05-27,F,4.52625036239624,110413900
2020-05-27,GM,26.812681198120117,15030700
2020-05-27,HMC,22.232952117919922,2302400
2020-05-27,NIO,4.170000076293945,70718900
2020-05-27,STLA,5.58857536315918,4122000
2020-05-27,TM,110.0814437866211,330200
2020-05-27,TSLA,54.68199920654297,173242500
2020-05-27,VWAGY,11.349442481994629,198600
2020-05-28,BYDDY,1.8275655508041382,204000
2020-05-28,F,4.391137599945068,76930200
2020-05-28,GM,25.741718292236328,11641000
2020-05-28,HMC,22.475618362426758,3798600
2020-05-28,NIO,3.8299999237060547,62756900
2020-05-28,STLA,5.569946765899658,2892900
2020-05-28,TM,111.42698669433594,341700
2020-05-28,TSLA,53.72066879272461,108834000
2020-05-28,VWAGY,11.017627716064453,145400
2020-05-29,BYDDY,1.824339747428894,362400
2020-05-29,F,4.286051273345947,92936300
2020-05-29,GM,24.9698543548584,22203900
2020-05-29,HMC,21.797832489013672,1039700
2020-05-29,NIO,3.9800000190734863,50303000
2020-05-29,STLA,5.489223003387451,3478300
2020-05-29,TM,109.3869857788086,269100
2020-05-29,TSLA,55.66666793823242,176467500
2020-05-29,VWAGY,10.685810089111328,183300
2020-06-01,BYDDY,1.9324132204055786,870000
2020-06-01,F,4.4061503410339355,61879700
2020-06-01,GM,25.99257469177246,10452800
2020-06-01,HMC,22.065597534179688,1238300
2020-06-01,NIO,4.260000228881836,69222000
2020-06-01,STLA,5.725184440612793,1993200
2020-06-01,TM,109.76892852783203,233500
2020-06-01,TSLA,59.87333297729492,224092500
2020-06-01,VWAGY,11.004082679748535,118300
2020-06-02,BYDDY,2.0146777629852295,770400
2020-06-02,F,4.428668975830078,80046000
2020-06-02,GM,26.446046829223633,10953800
2020-06-02,HMC,22.149272918701172,646700
2020-06-02,NIO,4.699999809265137,82476600
2020-06-02,STLA,5.799699306488037,2821200
2020-06-02,TM,109.79499053955078,237900
2020-06-02,TSLA,58.770668029785156,203484000
2020-06-02,VWAGY,11.186921119689941,166700
2020-06-03,BYDDY,2.0179035663604736,602400
2020-06-03,F,4.64634895324707,98876600
2020-06-03,GM,28.047666549682617,16860900
2020-06-03,HMC,22.592761993408203,526600
2020-06-03,NIO,5.599999904632568,199210000
2020-06-03,STLA,6.103966236114502,3507500
2020-06-03,TM,111.7481689453125,237000
2020-06-03,TSLA,58.86399841308594,119242500
2020-06-03,VWAGY,11.613539695739746,125700
2020-06-04,BYDDY,2.0291953086853027,799200
2020-06-04,F,4.931585311889648,115798600
2020-06-04,GM,28.134504318237305,16328800
2020-06-04,HMC,22.534189224243164,672900
2020-06-04,NIO,5.96999979019165,173052600
2020-06-04,STLA,6.135013103485107,2886300
2020-06-04,TM,111.25336456298828,196900
2020-06-04,TSLA,57.62533187866211,133315500
2020-06-04,VWAGY,11.627082824707031,115400
2020-06-05,BYDDY,2.1340417861938477,1028400
2020-06-05,F,5.5095648765563965,208648200
2020-06-05,GM,29.533512115478516,29418600
2020-06-05,HMC,23.412796020507812,929000
2020-06-05,NIO,5.590000152587891,90811800
2020-06-05,STLA,6.457909107208252,4561900
2020-06-05,TM,113.80551147460938,238900
2020-06-05,TSLA,59.04399871826172,117178500
2020-06-05,VWAGY,11.870865821838379,190100
2020-06-08,BYDDY,2.190498113632202,322800
2020-06-08,F,5.652183532714844,113169300
2020-06-08,GM,29.60104751586914,15234200
2020-06-08,HMC,23.50484275817871,606700
2020-06-08,NIO,5.96999979019165,85951600
2020-06-08,STLA,6.687661170959473,4963700
2020-06-08,TM,114.64755249023438,189500
2020-06-08,TSLA,63.327999114990234,212620500
2020-06-08,VWAGY,12.270401000976562,190700
2020-06-09,BYDDY,2.16630220413208,364200
2020-06-09,F,5.434502124786377,115749600
2020-06-09,GM,28.809885025024414,16945500
2020-06-09,HMC,23.26218032836914,484200
2020-06-09,NIO,6.679999828338623,136907900
2020-06-09,STLA,6.3212995529174805,2611500
2020-06-09,TM,113.36279296875,195800
2020-06-09,TSLA,62.711334228515625,170823000
2020-06-09,VWAGY,11.891182899475098,156300
2020-06-10,BYDDY,2.1921114921569824,1584600
2020-06-10,F,5.111734867095947,147327100
2020-06-10,GM,27.738922119140625,15648000
2020-06-10,HMC,23.370956420898438,819000
2020-06-10,NIO,6.300000190734863,100170700
2020-06-10,STLA,6.079128265380859,6612800
2020-06-10,TM,113.72737121582031,158400
2020-06-10,TSLA,68.336669921875,278451000
2020-06-10,VWAGY,11.911497116088867,101900
2020-06-11,BYDDY,2.159850597381592,387600
2020-06-11,F,4.601312160491943,116184700
2020-06-11,GM,25.568050384521484,19121900
2020-06-11,HMC,21.580272674560547,864700
2020-06-11,NIO,5.909999847412109,126509700
2020-06-11,STLA,5.47059440612793,6719500
2020-06-11,TM,108.02410125732422,266800
2020-06-11,TSLA,64.85600280761719,238747500
2020-06-11,VWAGY,10.841561317443848,143300
2020-06-12,BYDDY,2.125976800918579,448800
2020-06-12,F,4.84901762008667,88778000
2020-06-12,GM,26.976703643798828,21587200
2020-06-12,HMC,22.09906768798828,1275300
2020-06-12,NIO,6.099999904632568,59838800
2020-06-12,STLA,5.799699306488037,5124900
2020-06-12,TM,110.95821380615234,241600
2020-06-12,TSLA,62.35200119018555,251451000
2020-06-12,VWAGY,11.153060913085938,79500
2020-06-15,BYDDY,2.2421157360076904,887400
2020-06-15,F,4.87904167175293,104742600
2020-06-15,GM,26.793386459350586,15321200
2020-06-15,HMC,22.032129287719727,1052400
2020-06-15,NIO,6.829999923706055,113694400
2020-06-15,STLA,5.843165874481201,4459500
2020-06-15,TM,110.59361267089844,188000
2020-06-15,TSLA,66.05999755859375,235458000
2020-06-15,VWAGY,11.285111427307129,84900
2020-06-16,BYDDY,2.2324376106262207,435600
2020-06-16,F,4.916573524475098,109535200
2020-06-16,GM,26.80303382873535,17466100
2020-06-16,HMC,22.843793869018555,684800
2020-06-16,NIO,6.989999771118164,130478600
2020-06-16,STLA,5.874212741851807,3241300
2020-06-16,TM,112.5033950805664,169000
2020-06-16,TSLA,65.47533416748047,210766500
2020-06-16,VWAGY,11.159832954406738,139000
2020-06-17,BYDDY,2.279215097427368,240000
2020-06-17,F,4.751435279846191,67831400
2020-06-17,GM,26.2048397064209,11123800
2020-06-17,HMC,22.776853561401367,370200
2020-06-17,NIO,6.840000152587891,58927300
2020-06-17,STLA,5.793489456176758,2471800
2020-06-17,TM,111.87837982177734,157300
2020-06-17,TSLA,66.11933135986328,148362000
2020-06-17,VWAGY,11.081958770751953,61800
2020-06-18,BYDDY,2.393739938735962,1209600
2020-06-18,F,4.751435279846191,61301800
2020-06-18,GM,26.137300491333008,11086400
2020-06-18,HMC,22.818689346313477,374100
2020-06-18,NIO,7.179999828338623,78846400
2020-06-18,STLA,5.805909156799316,2687900
2020-06-18,TM,112.08671569824219,114200
2020-06-18,TSLA,66.9306640625,146278500
2020-06-18,VWAGY,10.868647575378418,92400
2020-06-19,BYDDY,2.443743944168091,1230000
2020-06-19,F,4.676374435424805,126127800
2020-06-19,GM,25.65488624572754,27880400
2020-06-19,HMC,22.383569717407227,856700
2020-06-19,NIO,7.340000152587891,84604200
2020-06-19,STLA,5.756232738494873,2731700
2020-06-19,TM,110.93217468261719,138800
2020-06-19,TSLA,66.72666931152344,130195500
2020-06-19,VWAGY,10.679040908813477,74900
2020-06-22,BYDDY,2.472778797149658,909600
2020-06-22,F,4.7139058113098145,71724300
2020-06-22,GM,25.44261932373047,13079500
2020-06-22,HMC,22.55092430114746,488600
2020-06-22,NIO,7.429999828338623,112976000
2020-06-22,STLA,5.992193698883057,3814100
2020-06-22,TM,111.2273178100586,124600
2020-06-22,TSLA,66.28800201416016,95436000
2020-06-22,VWAGY,10.919437408447266,80700
2020-06-23,BYDDY,2.506652355194092,387600
2020-06-23,F,4.616324424743652,86672800
2020-06-23,GM,25.32684326171875,12455400
2020-06-23,HMC,22.584394454956055,936700
2020-06-23,NIO,7.230000019073486,79863500
2020-06-23,STLA,6.327508449554443,5729000
2020-06-23,TM,112.06066131591797,244800
2020-06-23,TSLA,66.78533172607422,95479500
2020-06-23,VWAGY,11.037941932678223,107900
2020-06-24,BYDDY,2.500200033187866,553200
2020-06-24,F,4.46619987487793,75536300
2020-06-24,GM,24.390954971313477,14887800
2020-06-24,HMC,21.9986572265625,756800
2020-06-24,NIO,6.860000133514404,103888600
2020-06-24,STLA,6.041870594024658,4697500
2020-06-24,TM,110.94084930419922,433600
2020-06-24,TSLA,64.0566635131836,164394000
2020-06-24,VWAGY,10.712897300720215,103900
2020-06-25,BYDDY,2.486797332763672,581400
2020-06-25,F,4.52625036239624,73612700
2020-06-25,GM,24.34271240234375,14328300
2020-06-25,HMC,21.96518325805664,1079900
2020-06-25,NIO,7.079999923706055,46660300
2020-06-25,STLA,6.203318119049072,4503700
2020-06-25,TM,110.914794921875,192000
2020-06-25,TSLA,65.73200225830078,138817500
2020-06-25,VWAGY,10.990538597106934,62300
2020-06-26,BYDDY,2.454500913619995,444600
2020-06-26,F,4.4361748695373535,118435400
2020-06-26,GM,23.59979248046875,16476800
2020-06-26,HMC,21.26015281677246,1634900
2020-06-26,NIO,6.900000095367432,33596800
2020-06-26,STLA,6.004612922668457,2803400
2020-06-26,TM,109.51719665527344,229700
2020-06-26,TSLA,63.982666015625,132823500
2020-06-26,VWAGY,10.753528594970703,73800
2020-06-29,BYDDY,2.4641897678375244,1724400
2020-06-29,F,4.511238098144531,58208400
2020-06-29,GM,24.410249710083008,10011700
2020-06-29,HMC,21.46998405456543,716800
2020-06-29,NIO,7.230000019073486,46070400
2020-06-29,STLA,6.159851551055908,2636900
2020-06-29,TM,110.1509017944336,242500
2020-06-29,TSLA,67.29000091552734,135396000
2020-06-29,VWAGY,10.841561317443848,79600
2020-06-30,BYDDY,2.4787228107452393,519000
2020-06-30,F,4.563780307769775,61909300
2020-06-30,GM,24.410249710083008,14322000
2020-06-30,HMC,21.453195571899414,571800
2020-06-30,NIO,7.71999979019165,84485500
2020-06-30,STLA,6.358556747436523,5379600
2020-06-30,TM,109.05711364746094,222100
2020-06-30,TSLA,71.98733520507812,253777500
2020-06-30,VWAGY,10.953295707702637,97100
2020-07-01,BYDDY,2.5061752796173096,540600
2020-07-01,F,4.488719463348389,62454700
2020-07-01,GM,24.08220863342285,11963000
2020-07-01,HMC,21.293724060058594,694500
2020-07-01,NIO,7.909999847412109,64842600
2020-07-01,STLA,6.147432804107666,5502300
2020-07-01,TM,107.76367950439453,255100
2020-07-01,TSLA,74.64199829101562,199903500
2020-07-01,VWAGY,10.834790229797363,72400
2020-07-02,BYDDY,2.4964864253997803,873000
2020-07-02,F,4.541263103485107,67270500
2020-07-02,GM,24.352357864379883,22202300
2020-07-02,HMC,21.679813385009766,521300
2020-07-02,NIO,9.380000114440918,221496700
2020-07-02,STLA,6.178480625152588,3557500
2020-07-02,TM,109.71685791015625,326500
2020-07-02,TSLA,80.57733154296875,258751500
2020-07-02,VWAGY,11.037941932678223,85600
2020-07-06,BYDDY,3.0277562141418457,2147400
2020-07-06,F,4.64634895324707,63921800
2020-07-06,GM,24.825124740600586,9172100
2020-07-06,HMC,21.948402404785156,727600
2020-07-06,NIO,11.510000228881836,329223800
2020-07-06,STLA,6.358556747436523,4081000
2020-07-06,TM,110.22901916503906,285700
2020-07-06,TSLA,91.43866729736328,308548500
2020-07-06,VWAGY,11.200465202331543,79800
2020-07-07,BYDDY,2.9631638526916504,1392000
2020-07-07,F,4.59380578994751,56652000
2020-07-07,GM,24.24622917175293,11950500
2020-07-07,HMC,21.545522689819336,354800
2020-07-07,NIO,13.220000267028809,444070500
2020-07-07,STLA,6.265413284301758,2596100
2020-07-07,TM,108.4754867553711,184200
2020-07-07,TSLA,92.65733337402344,322345500
2020-07-07,VWAGY,10.899121284484863,71400
2020-07-08,BYDDY,3.0842740535736084,1480200
2020-07-08,F,4.571287631988525,60928600
2020-07-08,GM,24.06291389465332,11111600
2020-07-08,HMC,21.293724060058594,400800
2020-07-08,NIO,12.880000114440918,570911400
2020-07-08,STLA,6.197108745574951,2979800
2020-07-08,TM,108.86613464355469,179700
2020-07-08,TSLA,91.05867004394531,244669500
2020-07-08,VWAGY,11.073155403137207,104400
2020-07-09,BYDDY,3.0729711055755615,1329000
2020-07-09,F,4.383632183074951,82693000
2020-07-09,GM,22.59636688232422,17778200
2020-07-09,HMC,20.99995994567871,401100
2020-07-09,NIO,14.569999694824219,316792000
2020-07-09,STLA,6.07291841506958,2991500
2020-07-09,TM,107.49455261230469,168200
2020-07-09,TSLA,92.9520034790039,175764000
2020-07-09,VWAGY,10.976995468139648,56900
2020-07-10,BYDDY,3.210228681564331,1152600
2020-07-10,F,4.578793525695801,73710700
2020-07-10,GM,23.532251358032227,15660000
2020-07-10,HMC,21.218185424804688,1268600
2020-07-10,NIO,14.979999542236328,318851300
2020-07-10,STLA,6.27783203125,2469100
2020-07-10,TM,108.48416900634766,198700
2020-07-10,TSLA,102.97666931152344,350064000
2020-07-10,VWAGY,11.295269012451172,80800
2020-07-13,BYDDY,3.6510701179504395,3018600
2020-07-13,F,4.548768997192383,80190700
2020-07-13,GM,23.98572540283203,14766800
2020-07-13,HMC,21.67142105102539,782900
2020-07-13,NIO,13.84000015258789,313460300
2020-07-13,STLA,6.252994537353516,3065300
2020-07-13,TM,108.55363464355469,218200
2020-07-13,TSLA,99.80400085449219,584781000
2020-07-13,VWAGY,10.98376750946045,82600
2020-07-14,BYDDY,3.349102735519409,1511400
2020-07-14,F,4.773955345153809,106131800
2020-07-14,GM,24.73829460144043,16477100
2020-07-14,HMC,21.780534744262695,412300
2020-07-14,NIO,14.09000015258789,196123200
2020-07-14,STLA,6.383394241333008,2348200
2020-07-14,TM,109.75157165527344,191900
2020-07-14,TSLA,101.12000274658203,351271500
2020-07-14,VWAGY,11.234322547912598,72200
2020-07-15,BYDDY,3.2586729526519775,1394400
2020-07-15,F,5.059191703796387,101648700
2020-07-15,GM,25.93468475341797,14893700
2020-07-15,HMC,22.242164611816406,852100
2020-07-15,NIO,13.520000457763672,114603700
2020-07-15,STLA,6.476537704467773,3998800
2020-07-15,TM,110.5328598022461,201500
2020-07-15,TSLA,103.06732940673828,245517000
2020-07-15,VWAGY,11.474720001220703,232600
2020-07-16,BYDDY,2.906646251678467,1003200
2020-07-16,F,5.149266242980957,93498500
2020-07-16,GM,25.905742645263672,9736400
2020-07-16,HMC,22.191808700561523,440400
2020-07-16,NIO,12.9399995803833,134606300
2020-07-16,STLA,6.520003795623779,3381800
2020-07-16,TM,109.80365753173828,212400
2020-07-16,TSLA,100.04266357421875,214512000
2020-07-16,VWAGY,11.555981636047363,100300
2020-07-17,BYDDY,2.906646251678467,936000
2020-07-17,F,5.104228496551514,80769000
2020-07-17,GM,25.519804000854492,8116100
2020-07-17,HMC,22.015546798706055,406100
2020-07-17,NIO,11.09000015258789,289518000
2020-07-17,STLA,6.513795375823975,1862800
2020-07-17,TM,110.29845428466797,137000
2020-07-17,TSLA,100.05599975585938,139950000
2020-07-17,VWAGY,11.545823097229004,97400
2020-07-20,BYDDY,3.2861251831054688,1027800
2020-07-20,F,4.999141216278076,71361700
2020-07-20,GM,25.095279693603516,8663500
2020-07-20,HMC,22.007152557373047,342800
2020-07-20,NIO,12.819999694824219,155428100
2020-07-20,STLA,6.538632392883301,1339800
2020-07-20,TM,110.48944854736328,145600
2020-07-20,TSLA,109.53333282470703,256821000
2020-07-20,VWAGY,11.572911262512207,110200
2020-07-21,BYDDY,3.242525577545166,1113000
2020-07-21,F,5.014154434204102,63285100
2020-07-21,GM,25.230358123779297,9738200
2020-07-21,HMC,21.713390350341797,976400
2020-07-21,NIO,12.880000114440918,128036000
2020-07-21,STLA,6.513795375823975,2016900
2020-07-21,TM,109.61267852783203,153000
2020-07-21,TSLA,104.55733489990234,241608000
2020-07-21,VWAGY,11.681257247924805,79100
2020-07-22,BYDDY,3.106881856918335,642600
2020-07-22,F,5.134253978729248,75629600
2020-07-22,GM,25.375080108642578,10702600
2020-07-22,HMC,21.797319412231445,297700
2020-07-22,NIO,12.380000114440918,112260500
2020-07-22,STLA,6.6007280349731445,2588100
2020-07-22,TM,109.60399627685547,104800
2020-07-22,TSLA,106.15533447265625,212416500
2020-07-22,VWAGY,11.809921264648438,103400
2020-07-23,BYDDY,3.2522144317626953,668400
2020-07-23,F,5.2393412590026855,88652600
